_id;Caráter PBOM;Serviço PBOM;UF PBOM;Município PBOM;Município-UF;Frequência PBOM;Medida da Freq. PBOM;Classe PBOM;Latitude Decimal PBOM;Longitude Decimal PBOM;Latitude GMS PBOM;Longitude GMS PBOM;Latitude Decimal;Longitude Decimal;ERP PBOM;Altura da Torre PBOM;Categoria da Estação PBOM
57dbac6b15715;Primário;OM;PR;Castro;Castro - PR;1130;KHz;C;-24.785555555556;-50.016388888889;24S47 08;50W00 59;-24.785555555556;-50.016388888889;;48;
57dbac6b19867;Primário;OM;PR;Céu Azul;Céu Azul - PR;1510;KHz;C;-25.133333333333;-53.841666666667;25S07 60;53W50 30;-25.133333333333;-53.841666666667;;55;
57dbac6b1deef;Primário;OM;PR;Chopinzinho;Chopinzinho - PR;780;KHz;B;-25.836944444444;-52.556666666667;25S50 13;52W33 24;-25.836944444444;-52.556666666667;;74;
57dbac6b26b1e;Primário;OM;PR;Cianorte;Cianorte - PR;780;KHz;C;-23.658055555556;-52.585833333333;23S39 29;52W35 09;-23.658055555556;-52.585833333333;;60;
57dbac6b2b088;Primário;OM;PR;Cianorte;Cianorte - PR;990;KHz;B;-23.634166666667;-52.58;23S38 03;52W34 48;-23.634166666667;-52.58;;75;
57dbac6b2f1d6;Primário;OM;PR;Clevelândia;Clevelândia - PR;830;KHz;C;-26.381944444444;-52.322777777778;26S22 55;52W19 22;-26.381944444444;-52.322777777778;;55;
57dbac6b33482;Primário;OM;PR;Clevelândia;Clevelândia - PR;1590;KHz;C;-26.4;-52.35;26S23 60;52W21 00;-26.4;-52.35;;55;
57dbac6b36296;Primário;OM;PR;Colombo;Colombo - PR;1020;KHz;B;-25.403611111111;-49.193888888889;25S24 13;49W11 38;-25.403611111111;-49.193888888889;;96;
57dbac6b3ec2b;Primário;OM;PR;Corbélia;Corbélia - PR;730;KHz;B;-24.784444444444;-53.301388888889;24S47 04;53W18 05;-24.784444444444;-53.301388888889;;103;
57dbac6b42e0f;Primário;OM;PR;Cornélio Procópio;Cornélio Procópio - PR;810;KHz;B;-23.174722222222;-50.646944444444;23S10 29;50W38 49;-23.174722222222;-50.646944444444;;104;
57dbac6b47005;Primário;OM;PR;Cornélio Procópio;Cornélio Procópio - PR;1490;KHz;C;-23.174722222222;-50.644444444444;23S10 29;50W38 40;-23.174722222222;-50.644444444444;;55;
57dbac6b4b383;Primário;OM;PR;Coronel Vivida;Coronel Vivida - PR;690;KHz;B;-25.958055555556;-52.561111111111;25S57 29;52W33 40;-25.958055555556;-52.561111111111;;87;
57dbac6b4f6bd;Primário;OM;PR;Coronel Vivida;Coronel Vivida - PR;1090;KHz;C;-25.982777777778;-52.573888888889;25S58 58;52W34 26;-25.982777777778;-52.573888888889;;59;
57dbac6b5366b;Primário;OM;PR;Cruzeiro do Oeste;Cruzeiro do Oeste - PR;590;KHz;C;-23.785;-53.073333333333;23S47 06;53W04 24;-23.785;-53.073333333333;;112;
57dbac6b582c2;Primário;OM;PR;Curitiba;Curitiba - PR;550;KHz;B;-25.486666666667;-49.132777777778;25S29 12;49W07 58;-25.486666666667;-49.132777777778;;125;
57dbac6b5c58d;Primário;OM;PR;Curitiba;Curitiba - PR;590;KHz;B;-25.401111111111;-49.053055555556;25S24 04;49W03 11;-25.401111111111;-49.053055555556;;123;
57dbac6b60c33;Primário;OM;PR;Curitiba;Curitiba - PR;630;KHz;B;-25.41619;-49.08553;25S24 58;49W05 08;-25.41619;-49.08553;;120;
57dbac6b6a015;Primário;OM;PR;Curitiba;Curitiba - PR;930;KHz;B;-25.341488888889;-49.292077777778;25S20 29;49W17 31;-25.341488888889;-49.292077777778;;96;Principal
57dbac6b6e79b;Primário;OM;PR;Curitiba;Curitiba - PR;1060;KHz;B;-25.502658333333;-49.130622222222;25S30 10;49W07 50;-25.502658333333;-49.130622222222;;72;Principal
57dbac6b72d97;Primário;OM;PR;Curitiba;Curitiba - PR;1170;KHz;B;-25.460833333333;-49.175;25S27 39;49W10 30;-25.460833333333;-49.175;;86;Principal
57dbac6b7756f;Primário;OM;PR;Curitiba;Curitiba - PR;1210;KHz;B;-25.448888888889;-49.125;25S26 56;49W07 30;-25.448888888889;-49.125;;80;
57dbac6b7be77;Primário;OM;PR;Curitiba;Curitiba - PR;1320;KHz;B;-25.48389;-49.17167;25S29 02;49W10 18;-25.48389;-49.17167;;62;
57dbac6b80cf6;Primário;OM;PR;Curitiba;Curitiba - PR;1370;KHz;B;-25.46917;-49.16472;25S28 09;49W09 53;-25.46917;-49.16472;;70;Principal
57dbac6b854d6;Primário;OM;PR;Curitiba;Curitiba - PR;1430;KHz;B;-25.39397;-49.17122;25S23 38;49W10 16;-25.39397;-49.17122;;76;Principal
57dbac6b897d4;Primário;OM;PR;Dois Vizinhos;Dois Vizinhos - PR;1300;KHz;B;-25.73889;-53.05139;25S44 20;53W03 05;-25.73889;-53.05139;;58;
57dbac6b8d75d;Primário;OM;PR;Faxinal;Faxinal - PR;790;KHz;B;-23.988611111111;-51.315833333333;23S59 19;51W18 57;-23.988611111111;-51.315833333333;;90;
57dbac6b91417;Primário;OM;PR;Floraí;Floraí - PR;1550;KHz;C;-23.3225;-52.303611111111;23S19 21;52W18 13;-23.3225;-52.303611111111;;55;
57dbac6b93bb8;Primário;OM;PR;Formosa do Oeste;Formosa do Oeste - PR;1550;KHz;C;-24.336111111111;-53.288888888889;24S20 10;53W17 20;-24.336111111111;-53.288888888889;;55;
57dbac6b97d6b;Primário;OM;PR;Formosa do Oeste;Formosa do Oeste - PR;1590;KHz;C;-24.3;-53.333333333333;24S18 00;53W19 60;-24.3;-53.333333333333;;55;
57dbac6b9a961;Primário;OM;PR;Foz do Iguaçu;Foz do Iguaçu - PR;820;KHz;B;-25.544444444444;-54.522777777778;25S32 40;54W31 22;-25.544444444444;-54.522777777778;;96;Principal
57dbac6b9eff8;Primário;OM;PR;Foz do Iguaçu;Foz do Iguaçu - PR;980;KHz;B;-25.533333333333;-54.583333333333;25S31 60;54W34 60;-25.533333333333;-54.583333333333;;94;
57dbac6ba2bb5;Primário;OM;PR;Foz do Iguaçu;Foz do Iguaçu - PR;1320;KHz;B;-25.52083;-54.51389;25S31 15;54W30 50;-25.52083;-54.51389;;64;
57dbac6ba738a;Primário;OM;PR;Francisco Beltrão;Francisco Beltrão - PR;930;KHz;B;-26.083333333333;-53.066666666667;26S04 60;53W04 00;-26.083333333333;-53.066666666667;;96;
57dbac6bafaf8;Primário;OM;PR;Goioerê;Goioerê - PR;740;KHz;C;-24.179722222222;-53.031666666667;24S10 47;53W01 54;-24.179722222222;-53.031666666667;;69;
57dbac6bb3d78;Primário;OM;PR;Guaíra;Guaíra - PR;1460;KHz;C;-24.097222222222;-54.279444444444;24S05 50;54W16 46;-24.097222222222;-54.279444444444;;55;
57dbac6bb7cc5;Primário;OM;PR;Guaraniaçu;Guaraniaçu - PR;1070;KHz;B;-25.091944444444;-52.886388888889;25S05 31;52W53 11;-25.091944444444;-52.886388888889;;59;
57dbac6bbbd23;Primário;OM;PR;Guarapuava;Guarapuava - PR;560;KHz;B;-25.348055555556;-51.482777777778;25S20 53;51W28 58;-25.348055555556;-51.482777777778;;107;
57dbac6bbff83;Primário;OM;PR;Guarapuava;Guarapuava - PR;760;KHz;B;-25.351388888889;-51.431111111111;25S21 05;51W25 52;-25.351388888889;-51.431111111111;;80;
57dbac6bc3e98;Primário;OM;PR;Guarapuava;Guarapuava - PR;1180;KHz;B;-25.4;-51.55;25S23 60;51W32 60;-25.4;-51.55;;64;
57dbac6bccd84;Primário;OM;PR;Guaratuba;Guaratuba - PR;1540;KHz;C;-25.911111111111;-48.569722222222;25S54 40;48W34 11;-25.911111111111;-48.569722222222;;55;
57dbac6bd17d2;Primário;OM;PR;Ibaiti;Ibaiti - PR;1470;KHz;C;-23.862777777778;-50.192222222222;23S51 46;50W11 32;-23.862777777778;-50.192222222222;;48;
57dbac6bd5a54;Primário;OM;PR;Ibiporã;Ibiporã - PR;1290;KHz;B;-23.300555555556;-51.179166666667;23S18 02;51W10 45;-23.300555555556;-51.179166666667;;104;
57dbac6bd9f6a;Primário;OM;PR;Icaraíma;Icaraíma - PR;1540;KHz;C;-23.383333333333;-53.633333333333;23S22 60;53W37 60;-23.383333333333;-53.633333333333;;55;
57dbac6bddfd8;Primário;OM;PR;Imbituva;Imbituva - PR;1540;KHz;C;-25.2429;-50.604627777778;25S14 34;50W36 17;-25.2429;-50.604627777778;;55;Principal
57dbac6be6525;Primário;OM;PR;Iporã;Iporã - PR;1580;KHz;C;-23.983333333333;-53.633333333333;23S58 60;53W37 60;-23.983333333333;-53.633333333333;;55;
57dbac6c01c07;Primário;OM;PR;Ivaiporã;Ivaiporã - PR;890;KHz;B;-24.225;-51.68;24S13 30;51W40 48;-24.225;-51.68;;72;Principal
57dbac6c05d6f;Primário;OM;PR;Jacarezinho;Jacarezinho - PR;1420;KHz;C;-23.122222222222;-49.944444444444;23S07 20;49W56 40;-23.122222222222;-49.944444444444;;56;
57dbac6c0e091;Primário;OM;PR;Jaguariaíva;Jaguariaíva - PR;1330;KHz;B;-24.25;-49.7;24S15 00;49W42 00;-24.25;-49.7;;54;
57dbac6c123a9;Primário;OM;PR;Jandaia do Sul;Jandaia do Sul - PR;620;KHz;B;-23.595277777778;-51.656944444444;23S35 43;51W39 25;-23.595277777778;-51.656944444444;;85;Principal
57dbac6c1a49c;Primário;OM;PR;Lapa;Lapa - PR;1490;KHz;C;-25.814444444444;-50.15;25S48 52;50W08 60;-25.814444444444;-50.15;;55;
57dbac6c1cded;Primário;OM;PR;Laranjeiras do Sul;Laranjeiras do Sul - PR;1020;KHz;C;-25.37;-52.385833333333;25S22 12;52W23 09;-25.37;-52.385833333333;;74;
57dbac6c20e38;Primário;OM;PR;Laranjeiras do Sul;Laranjeiras do Sul - PR;1120;KHz;B;-25.414166666667;-52.403055555556;25S24 51;52W24 11;-25.414166666667;-52.403055555556;;67;
57dbac6c251a4;Primário;OM;PR;Loanda;Loanda - PR;1460;KHz;C;-22.9;-53.166666666667;22S53 60;53W10 00;-22.9;-53.166666666667;;55;
57dbac6c292d6;Primário;OM;PR;Londrina;Londrina - PR;560;KHz;C;-23.439722222222;-51.134722222222;23S26 23;51W08 05;-23.439722222222;-51.134722222222;;75;Principal
57dbac6c2d7ca;Primário;OM;PR;Londrina;Londrina - PR;640;KHz;B;-23.235577777778;-51.160191666667;23S14 08;51W09 37;-23.235577777778;-51.160191666667;;116;Principal
57dbac6c319bf;Primário;OM;PR;Londrina;Londrina - PR;690;KHz;B;-23.337777777778;-51.221666666667;23S20 16;51W13 18;-23.337777777778;-51.221666666667;;107;
57dbac6c35e80;Primário;OM;PR;Londrina;Londrina - PR;830;KHz;B;-23.3;-51.133333333333;23S18 00;51W07 60;-23.3;-51.133333333333;;81;
57dbac6c3a314;Primário;OM;PR;Londrina;Londrina - PR;970;KHz;B;-23.404722222222;-51.155277777778;23S24 17;51W09 19;-23.404722222222;-51.155277777778;;94;
57dbac6c3f20e;Primário;OM;PR;Londrina;Londrina - PR;1030;KHz;B;-23.290791666667;-51.209872222222;23S17 27;51W12 36;-23.290791666667;-51.209872222222;;73;
57dbac6c437e0;Primário;OM;PR;Londrina;Londrina - PR;1110;KHz;B;-23.292222222222;-51.148055555556;23S17 32;51W08 53;-23.292222222222;-51.148055555556;;86;
57dbac6c4797e;Primário;OM;PR;Londrina;Londrina - PR;1160;KHz;B;-23.258411111111;-51.192388888889;23S15 30;51W11 33;-23.258411111111;-51.192388888889;;72;
57dbac6c4bc94;Primário;OM;PR;Londrina;Londrina - PR;1400;KHz;C;-23.283333333333;-51.162777777778;23S16 60;51W09 46;-23.283333333333;-51.162777777778;;55;
57dbac6c50643;Primário;OM;PR;Mallet;Mallet - PR;1450;KHz;C;-25.889722222222;-50.838333333333;25S53 23;50W50 18;-25.889722222222;-50.838333333333;;55;
57dbac6c54eee;Primário;OM;PR;Mandaguaçu;Mandaguaçu - PR;1170;KHz;B;-23.374444444444;-52.039722222222;23S22 28;52W02 23;-23.374444444444;-52.039722222222;;64;
57dbac6c591fa;Primário;OM;PR;Mandaguari;Mandaguari - PR;1270;KHz;B;-23.521355555556;-51.658636111111;23S31 17;51W39 31;-23.521355555556;-51.658636111111;;50;
57dbac6c5d75d;Primário;OM;PR;Mandirituba;Mandirituba - PR;790;KHz;B;-25.62864;-49.31594;25S37 43;49W18 57;-25.62864;-49.31594;;105;Principal
57dbac6c6221a;Primário;OM;PR;Mangueirinha;Mangueirinha - PR;1500;KHz;B;-25.944444444444;-52.180277777778;25S56 40;52W10 49;-25.944444444444;-52.180277777778;;55;
57dbac6c66250;Primário;OM;PR;Marechal Cândido Rondon;Marechal Cândido Rondon - PR;630;KHz;C;-24.554538888889;-54.037777777778;24S33 16;54W02 16;-24.554538888889;-54.037777777778;;83;Principal
57dbac6c6a4bd;Primário;OM;PR;Marechal Cândido Rondon;Marechal Cândido Rondon - PR;970;KHz;B;-24.54444;-54.07722;24S32 40;54W04 38;-24.54444;-54.07722;;63;Principal
57dbac6c6e7d4;Primário;OM;PR;Marialva;Marialva - PR;1130;KHz;B;-23.488333333333;-51.809444444444;23S29 18;51W48 34;-23.488333333333;-51.809444444444;;68;
57dbac6c72f00;Primário;OM;PR;Maringá;Maringá - PR;870;KHz;B;-23.466388888889;-51.957777777778;23S27 59;51W57 28;-23.466388888889;-51.957777777778;;72;
57dbac6c77045;Primário;OM;PR;Maringá;Maringá - PR;960;KHz;C;-23.423611111111;-52.008611111111;23S25 25;52W00 31;-23.423611111111;-52.008611111111;;69;
57dbac6c7b0c1;Primário;OM;PR;Maringá;Maringá - PR;1310;KHz;B;-23.363611111111;-51.9;23S21 49;51W53 60;-23.363611111111;-51.9;;57;
57dbac6c7f728;Primário;OM;PR;Maringá;Maringá - PR;1390;KHz;B;-23.45889;-51.94722;23S27 32;51W56 50;-23.45889;-51.94722;;60;Principal
57dbac6c83bdb;Primário;OM;PR;Marmeleiro;Marmeleiro - PR;1550;KHz;B;-26.139722222222;-53.027777777778;26S08 23;53W01 40;-26.139722222222;-53.027777777778;;55;
57dbac6c88439;Primário;OM;PR;Matelândia;Matelândia - PR;1240;KHz;B;-25.244230555556;-53.992063888889;25S14 39;53W59 31;-25.244230555556;-53.992063888889;;57;Principal
57dbac6c8c341;Primário;OM;PR;Medianeira;Medianeira - PR;1020;KHz;C;-25.2725;-54.064444444444;25S16 21;54W03 52;-25.2725;-54.064444444444;;55;
57dbac6c902c5;Primário;OM;PR;Nova Aurora;Nova Aurora - PR;1570;KHz;C;-24.530277777778;-53.248333333333;24S31 49;53W14 54;-24.530277777778;-53.248333333333;;48;Principal
57dbac6c94213;Primário;OM;PR;Nova Esperança;Nova Esperança - PR;670;KHz;B;-23.2102;-52.19012;23S12 37;52W11 24;-23.2102;-52.19012;;103;Principal
57dbac6c98080;Primário;OM;PR;Nova Londrina;Nova Londrina - PR;1190;KHz;C;-22.8;-52.983333333333;22S48 00;52W58 60;-22.8;-52.983333333333;;57;
57dbac6c9c0ec;Primário;OM;PR;Ortigueira;Ortigueira - PR;740;KHz;C;-24.205555555556;-50.915555555556;24S12 20;50W54 56;-24.205555555556;-50.915555555556;;81;
57dbac6c9feaf;Primário;OM;PR;Palmas;Palmas - PR;1050;KHz;B;-26.496944444444;-52.013333333333;26S29 49;52W00 48;-26.496944444444;-52.013333333333;;72;
57dbac6ca3ecf;Primário;OM;PR;Palmeira;Palmeira - PR;1550;KHz;C;-25.417222222222;-50.021388888889;25S25 02;50W01 17;-25.417222222222;-50.021388888889;;48;
57dbac6ca7d44;Primário;OM;PR;Palmital;Palmital - PR;1190;KHz;B;-24.888055555556;-52.200833333333;24S53 17;52W12 03;-24.888055555556;-52.200833333333;;60;
57dbac6cabcd6;Primário;OM;PR;Palotina;Palotina - PR;570;KHz;C;-24.263888888889;-53.817777777778;24S15 50;53W49 04;-24.263888888889;-53.817777777778;;93;Principal
57dbac6cb048e;Primário;OM;PR;Palotina;Palotina - PR;1520;KHz;C;-23.866666666667;-53.083333333333;23S52 00;53W04 60;-23.866666666667;-53.083333333333;;55;
57dbac6cb4300;Primário;OM;PR;Paranaguá;Paranaguá - PR;1460;KHz;B;-25.5175;-48.535;25S31 03;48W32 06;-25.5175;-48.535;;48;
57dbac6cb8a2e;Primário;OM;PR;Paranaguá;Paranaguá - PR;1570;KHz;C;-25.527777777778;-48.548888888889;25S31 40;48W32 56;-25.527777777778;-48.548888888889;;55;
57dbac6cbc67e;Primário;OM;PR;Paranavaí;Paranavaí - PR;1080;KHz;C;-23.075;-52.458333333333;23S04 30;52W27 30;-23.075;-52.458333333333;;59;
57dbac6cc57aa;Primário;OM;PR;Pato Branco;Pato Branco - PR;890;KHz;B;-26.254444444444;-52.681944444444;26S15 16;52W40 55;-26.254444444444;-52.681944444444;;84;
57dbac6ccdaf6;Primário;OM;PR;Pato Branco;Pato Branco - PR;1360;KHz;B;-26.224166666667;-52.690555555556;26S13 27;52W41 26;-26.224166666667;-52.690555555556;;85;
57dbac6cd1c7e;Primário;OM;PR;"Pérola d'Oeste";"Pérola d'Oeste - PR";1480;KHz;C;-25.826944444444;-53.729444444444;25S49 37;53W43 46;-25.826944444444;-53.729444444444;;55;Principal
57dbac6cd98bb;Primário;OM;PR;Piraquara;Piraquara - PR;1270;KHz;B;-25.486666666667;-49.132777777778;25S29 12;49W07 58;-25.486666666667;-49.132777777778;;125;
57dbac6cddba9;Primário;OM;PR;Pitanga;Pitanga - PR;580;KHz;C;-24.770277777778;-51.750555555556;24S46 13;51W45 02;-24.770277777778;-51.750555555556;;103;
57dbac6ce246b;Primário;OM;PR;Pitanga;Pitanga - PR;680;KHz;B;-24.779722222222;-51.793888888889;24S46 47;51W47 38;-24.779722222222;-51.793888888889;;110;
57dbac6ce656f;Primário;OM;PR;Planalto;Planalto - PR;1500;KHz;C;-25.716666666667;-53.783333333333;25S43 00;53W46 60;-25.716666666667;-53.783333333333;;55;
57dbac6ce8c6f;Primário;OM;PR;Ponta Grossa;Ponta Grossa - PR;690;KHz;C;-25.051666666667;-50.1975;25S03 06;50W11 51;-25.051666666667;-50.1975;;78;
57dbac6cf0724;Primário;OM;PR;Ponta Grossa;Ponta Grossa - PR;970;KHz;B;-25.1;-50.166666666667;25S06 00;50W10 00;-25.1;-50.166666666667;;63;
57dbac6d02d6c;Primário;OM;PR;Ponta Grossa;Ponta Grossa - PR;1300;KHz;C;-25.099444444444;-50.118055555556;25S05 58;50W07 05;-25.099444444444;-50.118055555556;;57;
57dbac6d06c83;Primário;OM;PR;Ponta Grossa;Ponta Grossa - PR;1460;KHz;C;-25.144444444444;-50.157222222222;25S08 40;50W09 26;-25.144444444444;-50.157222222222;;55;
57dbac6d0ac51;Primário;OM;PR;Porecatu;Porecatu - PR;1210;KHz;C;-22.75;-51.4;22S45 00;51W23 60;-22.75;-51.4;;55;
57dbac6d0f4e7;Primário;OM;PR;Prudentópolis;Prudentópolis - PR;810;KHz;B;-25.230833333333;-50.980555555556;25S13 51;50W58 50;-25.230833333333;-50.980555555556;;74;
57dbac6d13b0f;Primário;OM;PR;Quedas do Iguaçu;Quedas do Iguaçu - PR;1520;KHz;C;-25.456111111111;-52.927777777778;25S27 22;52W55 40;-25.456111111111;-52.927777777778;;55;
57dbac6d17b14;Primário;OM;PR;Realeza;Realeza - PR;1030;KHz;B;-25.784444444444;-53.540277777778;25S47 04;53W32 25;-25.784444444444;-53.540277777778;;61;Principal
57dbac6d1c083;Primário;OM;PR;Rebouças;Rebouças - PR;850;KHz;B;-25.601172222222;-50.691686111111;25S36 04;50W41 30;-25.601172222222;-50.691686111111;;96;
57dbac6d2025a;Primário;OM;PR;Ribeirão do Pinhal;Ribeirão do Pinhal - PR;1560;KHz;C;-23.398055555556;-50.355277777778;23S23 53;50W21 19;-23.398055555556;-50.355277777778;;55;
57dbac6d2423e;Primário;OM;PR;Rio Branco do Sul;Rio Branco do Sul - PR;1470;KHz;B;-25.19;-49.314166666667;25S11 24;49W18 51;-25.19;-49.314166666667;;55;
57dbac6d2826f;Primário;OM;PR;Rio Negro;Rio Negro - PR;1340;KHz;B;-26.088027777778;-49.795416666667;26S05 17;49W47 44;-26.088027777778;-49.795416666667;;56;
57dbac6d2c4f6;Primário;OM;PR;Rolândia;Rolândia - PR;930;KHz;C;-23.316666666667;-51.383333333333;23S19 00;51W22 60;-23.316666666667;-51.383333333333;;69;
57dbac6d30938;Primário;OM;PR;Roncador;Roncador - PR;820;KHz;C;-24.592222222222;-52.2925;24S35 32;52W17 33;-24.592222222222;-52.2925;;92;
57dbac6d34e2d;Primário;OM;PR;Salto do Lontra;Salto do Lontra - PR;1390;KHz;C;-25.779166666667;-53.303611111111;25S46 45;53W18 13;-25.779166666667;-53.303611111111;;48;
57dbac6d3909a;Primário;OM;PR;Santa Helena;Santa Helena - PR;580;KHz;B;-24.879352777778;-54.349152777778;24S52 46;54W20 57;-24.879352777778;-54.349152777778;;105;Principal
57dbac6d3d03e;Primário;OM;PR;Santa Izabel do Oeste;Santa Izabel do Oeste - PR;1250;KHz;B;-25.815;-53.475555555556;25S48 54;53W28 32;-25.815;-53.475555555556;;55;
57dbac6d41148;Primário;OM;PR;Santa Maria do Oeste;Santa Maria do Oeste - PR;1550;KHz;B;-24.939166666667;-51.8625;24S56 21;51W51 45;-24.939166666667;-51.8625;;55;
57dbac6d433ba;Primário;OM;PR;Santa Mariana;Santa Mariana - PR;1530;KHz;C;-23.15;-50.533333333333;23S08 60;50W31 60;-23.15;-50.533333333333;;55;
57dbac6d45ad7;Primário;OM;PR;Santo Antônio da Platina;Santo Antônio da Platina - PR;1050;KHz;B;-23.283333333333;-50.083333333333;23S16 60;50W04 60;-23.283333333333;-50.083333333333;;72;
57dbac6d4a323;Primário;OM;PR;Santo Antônio do Sudoeste;Santo Antônio do Sudoeste - PR;1170;KHz;B;-26.041388888889;-53.716388888889;26S02 29;53W42 59;-26.041388888889;-53.716388888889;;65;Principal
57dbac6d4e660;Primário;OM;PR;São João;São João - PR;1580;KHz;B;-25.819722222222;-52.7175;25S49 11;52W43 03;-25.819722222222;-52.7175;;55;
57dbac6d52e41;Primário;OM;PR;São João do Ivaí;São João do Ivaí - PR;1180;KHz;B;-23.989444444444;-51.823611111111;23S59 22;51W49 25;-23.989444444444;-51.823611111111;;72;
57dbac6d56f32;Primário;OM;PR;São Jorge d Oeste;São Jorge d Oeste - PR;1490;KHz;C;-25.693611111111;-52.909166666667;25S41 37;52W54 33;-25.693611111111;-52.909166666667;;55;
57dbac6d5b0e5;Primário;OM;PR;São José dos Pinhais;São José dos Pinhais - PR;1120;KHz;B;-25.553333333333;-49.2225;25S33 12;49W13 21;-25.553333333333;-49.2225;;65;
57dbac6d5f966;Primário;OM;PR;São Mateus do Sul;São Mateus do Sul - PR;1030;KHz;C;-25.881944444444;-50.400277777778;25S52 55;50W24 01;-25.881944444444;-50.400277777778;;63;
57dbac6d63a3c;Primário;OM;PR;São Miguel do Iguaçu;São Miguel do Iguaçu - PR;1400;KHz;C;-25.358583333333;-54.205166666667;25S21 31;54W12 19;-25.358583333333;-54.205166666667;;55;Principal
57dbac6d67c98;Primário;OM;PR;Sarandi;Sarandi - PR;1090;KHz;B;-23.465416666667;-51.876055555556;23S27 56;51W52 34;-23.465416666667;-51.876055555556;;69;Principal
57dbac6d6bd6a;Primário;OM;PR;Siqueira Campos;Siqueira Campos - PR;1380;KHz;B;-23.685277777778;-49.822222222222;23S41 07;49W49 20;-23.685277777778;-49.822222222222;;55;
57dbac6d6f983;Primário;OM;PR;Teixeira Soares;Teixeira Soares - PR;1520;KHz;B;-25.368333333333;-50.460555555556;25S22 06;50W27 38;-25.368333333333;-50.460555555556;;50;
57dbac6d72253;Primário;OM;PR;Telêmaco Borba;Telêmaco Borba - PR;700;KHz;B;-24.355833333333;-50.605833333333;24S21 21;50W36 21;-24.355833333333;-50.605833333333;;120;
57dbac6d765d8;Primário;OM;PR;Telêmaco Borba;Telêmaco Borba - PR;1230;KHz;C;-24.356944444444;-50.608055555556;24S21 25;50W36 29;-24.356944444444;-50.608055555556;;120;
57dbac6d7e66a;Primário;OM;PR;Tibagi;Tibagi - PR;840;KHz;C;-24.514166666667;-50.423055555556;24S30 51;50W25 23;-24.514166666667;-50.423055555556;;89;
57dbac6d83082;Primário;OM;PR;Toledo;Toledo - PR;900;KHz;B;-24.71415;-53.70615;24S42 51;53W42 22;-24.71415;-53.70615;;72;Principal
57dbac6d875f3;Primário;OM;PR;Toledo;Toledo - PR;810;KHz;B;-24.7;-53.766944444444;24S41 60;53W46 01;-24.7;-53.766944444444;;92;
57dbac6d8b9f3;Primário;OM;PR;Toledo;Toledo - PR;1380;KHz;B;-24.705833333333;-53.75;24S42 21;53W45 00;-24.705833333333;-53.75;;56;
57dbac6d90359;Primário;OM;PR;Ubiratã;Ubiratã - PR;1110;KHz;C;-24.553055555556;-52.993333333333;24S33 11;52W59 36;-24.553055555556;-52.993333333333;;81;
57dbac6d94dfd;Primário;OM;PR;Ubiratã;Ubiratã - PR;1450;KHz;C;-24.559166666667;-53.020555555556;24S33 33;53W01 14;-24.559166666667;-53.020555555556;;48;
57dbac6d99652;Primário;OM;PR;Umuarama;Umuarama - PR;840;KHz;B;-23.736666666667;-53.297222222222;23S44 12;53W17 50;-23.736666666667;-53.297222222222;;90;
57dbac6d9d923;Primário;OM;PR;Umuarama;Umuarama - PR;1420;KHz;B;-23.857777777778;-53.195555555556;23S51 28;53W11 44;-23.857777777778;-53.195555555556;;48;
57dbac6da1ab1;Primário;OM;PR;União da Vitória;União da Vitória - PR;1070;KHz;B;-26.2075;-51.078333333333;26S12 27;51W04 42;-26.2075;-51.078333333333;;70;
57dbac6da66cc;Primário;OM;PR;União da Vitória;União da Vitória - PR;1480;KHz;B;-26.203888888889;-51.051111111111;26S12 14;51W03 04;-26.203888888889;-51.051111111111;;48;
57dbac6dab31b;Primário;OM;PR;Verê;Verê - PR;1530;KHz;C;-25.873611111111;-52.903611111111;25S52 25;52W54 13;-25.873611111111;-52.903611111111;;55;
57dbac6db33f1;Primário;OM;RJ;Angra dos Reis;Angra dos Reis - RJ;1050;KHz;B;-22.984166666667;-44.2875;22S59 03;44W17 15;-22.984166666667;-44.2875;;18;
57dbac6db7495;Primário;OM;RJ;Araruama;Araruama - RJ;560;KHz;B;-22.864722222222;-42.339166666667;22S51 53;42W20 21;-22.864722222222;-42.339166666667;;88;
57dbac6dbbd38;Primário;OM;RJ;Barra do Piraí;Barra do Piraí - RJ;1470;KHz;C;-22.48194;-43.83556;22S28 55;43W50 08;-22.48194;-43.83556;;55;Principal
57dbac6dc0097;Primário;OM;RJ;Barra do Piraí;Barra do Piraí - RJ;1530;KHz;C;-22.466666666667;-43.833333333333;22S28 00;43W49 60;-22.466666666667;-43.833333333333;;55;
57dbac6dc28eb;Primário;OM;RJ;Barra Mansa;Barra Mansa - RJ;1390;KHz;B;-22.537833333333;-44.148027777778;22S32 16;44W08 53;-22.537833333333;-44.148027777778;;79;Principal
57dbac6dc6a01;Primário;OM;RJ;Barra Mansa;Barra Mansa - RJ;1450;KHz;B;-22.563888888889;-44.116666666667;22S33 50;44W07 00;-22.563888888889;-44.116666666667;;50;
